product;var_1;var_2;var_3;var_4;var_5;var_6;var_7;var_8;var_9;var_10;var_11;var_12
1;6803.7816065957295;0;3446.877614488782;0;0.1821773317880774;0;0.3138402989489126;1;0.7413485581121579;0;41.67774290823023;829.2512117721578
0;6796.667738274588;0;2761.877231153718;0;-0.1774437694020806;0;0.2169862693419794;1;0.8062010111067556;0;40.47215150556129;1050.4172579286076
1;6317.325523651877;0;2947.454629329976;0;0.131456158761898;0;0.2912152823311064;1;0.7188063670403037;0;37.91195843040739;996.0293980722694
0;6690.015305573145;0;3159.3933607626964;0;-0.2818706125639689;0;0.2843052278422686;1;0.6546420779176945;0;39.86756246554806;931.0174342973164
1;5609.019085416797;1;3312.899262552123;0;-0.0270234067139007;0;0.3665819006950161;1;0.8415339679816284;0;42.54295281739089;1118.8583725672
1;6550.439308528667;0;3187.900713197728;0;0.2935457944033566;0;0.1125351068098368;1;0.7870609924303833;0;37.96802364941731;965.9004748380744
0;6622.053774957375;0;3457.095898503375;1;0.0585329559640483;1;0.1543998847870608;1;0.7754803574918049;0;37.44364517777416;1063.7197468811808
0;5593.192092887533;1;3532.4284830753045;0;0.2671396634704683;1;0.1988232658254398;1;0.8036396685317696;0;36.73564277107938;1031.9357492229524
2;5914.153137862279;1;3287.0137314257963;1;0.4484312740133649;1;0.2660067285581577;0;0.6664964870580223;0;36.87341506593296;1097.6459446721071
1;6149.778989408802;1;3981.68877899833;0;0.6518318024944082;1;0.1887288448622416;0;0.9570905594612436;0;39.58625145884526;1031.3562925325891
0;6604.819823612885;0;3490.4407348485506;0;1.0590759830455836;0;0.2175241224687623;1;0.7694070439204763;1;41.22678902924896;1022.13257977739
0;6151.117914703431;1;3097.471590244286;0;0.5028251214575237;0;0.1853852033274813;1;0.9411444772248472;0;39.2584734807394;987.0816421140588
1;7125.133411642391;1;3737.333611616374;0;0.1199813338712908;0;0.2237266009008099;1;0.7615854067086406;1;36.23420137019969;951.568406611482
2;6413.837674208123;0;3418.4355124562176;0;0.554111101141922;1;0.1303551732850222;0;0.7183733907717729;1;36.4985121403564;1032.6667332062773
0;6092.360248564898;0;3386.549139065577;0;0.2904325818269906;0;0.2499903486684136;1;0.7904317342861863;0;40.18719104612804;940.5911193041904
0;6934.742221989212;0;4040.914157709653;0;0.4977017304511065;0;0.2424133291878151;1;0.8097995186317717;0;37.46760935479636;999.7676402734108
0;7205.412587967998;0;3697.677870415125;0;-0.1169294498907649;0;0.2195761441165247;1;0.6203925473132659;0;35.745293581760656;908.9013851336534
1;6523.736982875723;0;3824.185448642076;0;0.1033659304799753;0;0.2806408339364707;1;0.4992815731952674;0;36.4523936625422;924.546965036932
0;5773.489861391305;0;3418.867624561294;1;0.3055281481671114;0;0.1455708270125665;1;0.7030515420848084;0;37.25575933856631;997.03546644176
0;6561.745834991857;0;3191.7975662251324;0;1.036458544503906;0;0.1596550397874548;1;0.8436734654105348;0;41.81178554949061;1042.6377058925418
1;6037.542946267861;1;3832.226558776448;0;0.0075799723804182;0;0.298070516572336;1;0.8660483846514552;0;36.25326990085634;1017.1182592945128
2;6597.313685450457;0;3398.0292662352126;0;-0.1457499298272488;0;0.0489775118757584;0;0.7038428130963978;0;38.97094131187063;881.1922167918983
0;6487.028844727619;0;2666.522828069244;0;0.0315439314995912;0;0.0436938989536554;1;0.5818423147922804;0;38.709192444949046;949.8385390828404
0;5950.127289616475;0;3484.3456714173244;0;-0.1192097214611133;0;0.1807781983883972;1;0.8919937475541196;0;40.41300315054771;932.1481753014292
0;6495.600842746462;0;3652.400617928457;0;0.4845234099576591;0;0.1174976303015289;1;0.7908265015978784;0;37.88241192190172;854.6094901956005
0;6628.638832381401;0;3053.854971243519;0;0.2610598671609223;1;0.1458217011034541;1;0.8820654959248612;1;38.490842566392445;883.9280766109289
1;6523.877079862305;0;3281.669477946867;0;0.4836509492501412;1;0.3524069268371508;0;0.8048727160155933;0;43.28242826367521;1082.61524459583
2;6368.993424139116;0;3173.643578930191;0;0.0382493973593092;0;0.3149107022445288;0;0.6517223984248491;0;33.099780932191315;986.98659108258
0;6220.7856029978375;0;3745.560023535909;0;0.3017539625370651;1;0.279475495199586;1;0.7801223352551121;0;39.12146225986231;1025.3406311855167
1;6477.310553292927;1;3683.747686040684;1;0.1983277532459046;0;0.1273663991162709;1;0.918139823951834;0;45.06455169771424;944.5540702577848
0;6487.423118105227;0;3226.9972489408665;0;0.9555562065217922;0;0.2661914875337581;1;0.7052409127744336;0;35.670965271264265;1058.7142845020762
0;5974.533478545332;0;3393.9163097108567;0;0.5997587694055978;1;0.1782482635655843;1;0.884784417305191;0;36.66622568815281;1098.6344466983353
0;6918.996395874803;0;3256.91795306798;1;0.2667308436360324;0;0.0983220384162331;1;0.6396995074131853;1;37.31432307652341;967.70572502133
1;7260.993826203613;0;3499.640706116152;0;0.4071100057320495;0;0.257326471329467;0;0.9985134273781444;0;41.60617344365934;872.0404351968638
2;6761.664315110761;1;3817.441056867776;1;0.2369783801521493;1;0.3498174517958414;0;0.8309888352281305;0;31.706814088093093;1136.0905337443148
0;5655.190462173949;1;3585.925680233037;0;0.3365360641444252;0;0.1310135465250061;1;0.9008732421482496;0;41.290259465520016;879.3185174249757
0;6730.469596434639;0;3317.8136760919388;0;0.4329062492068879;0;0.2008017421019315;1;0.684136188864536;1;46.44804991462271;990.807909092903
0;6519.5845502375405;0;3579.0585229064964;0;0.4385931863956485;0;0.1686730350310788;1;0.8015062305937118;0;37.34696928469434;1072.9328503416452
0;6841.011955567549;0;3158.633083186301;0;0.003797375420571;0;0.1419285585236228;1;0.6928317039739579;0;35.23452516953332;884.85530653461
1;7229.109644783928;0;3670.869776462818;0;0.2318480621114604;1;0.2707067803940669;0;0.7671793108693455;0;36.208586767523;943.5643129517414
1;6761.692604989567;1;3222.8392691618565;0;0.162821080153853;0;0.435246339822823;1;0.6558095018573715;0;40.5892390921152;994.4978240145252
1;6492.517113841534;0;3467.0345656398968;0;-0.0854990751280038;1;0.2521231700605749;0;0.8155858342262076;0;38.26930793477681;986.6682414144208
0;6084.961030715953;0;3594.684713412733;0;0.6597042360046251;1;0.2395830494321087;1;0.6558630830295639;0;34.78186529477584;978.8337095859888
1;7131.409654416698;1;3961.8301503128696;1;-0.1743774020260824;0;0.1459073966778106;1;0.7220998802157367;0;47.08025652138136;921.6435621276988
0;7367.942261330466;0;3323.2555095387343;0;0.7449672234277428;0;0.1644553150109265;1;0.8580891329045821;0;46.18441983514457;935.044096336312
1;5129.308127169884;0;3978.5102203645865;0;0.6459326634514719;1;0.1808123544260081;0;0.8544543956065254;0;38.950601227845816;1051.0434985372951
0;6724.668106068985;0;3355.6724214045007;0;0.3298600413969406;1;0.2363714504369173;1;0.7204437843963176;0;39.84843794197542;995.1898621217102
0;7084.317397298849;1;2705.2084119469628;0;0.1039749943721148;0;0.2114928928186283;1;0.9507681743834412;0;44.52527462438246;1088.300325421044
0;6388.024010871754;0;3608.848407601574;0;0.2992080305432011;1;0.172673857700395;1;0.7090236264661279;0;40.01010775418827;1097.3136372898275
0;6545.252529522847;0;3111.71710271692;0;0.2485789708633204;0;0.2158712126711457;1;0.928042555814612;1;38.51665452438287;891.9674841101639
0;6832.857485107361;0;3525.455968198999;0;0.8486446571284383;0;0.1931124655336412;1;0.8683889542474015;0;38.70672549400396;1138.7337285962767
1;5765.250866133427;1;3421.367961835;1;0.1561841452822075;0;0.2185316455459222;1;0.7405856656508767;0;37.24182108156703;1049.590838089007
1;6755.293862465663;1;3224.439944943056;1;0.655261896274594;0;0.1795334644502537;1;0.7947935376708983;0;41.63914989534005;1002.9386592356722
0;6709.258516152953;0;3397.8655402385007;0;0.0045181709212101;0;0.217271132586261;1;0.7841862275072861;1;32.88213679747468;1058.4959622762913
0;6130.305549640889;0;3451.6047183050764;0;-0.0775024860040766;0;0.218574747157975;1;0.8062003532670026;0;38.86341362972832;1039.1007044605742
0;6166.033163833849;0;3141.468937392946;0;-0.1161651138435461;0;0.142987341535942;1;0.7121678635757617;0;40.4502928956612;1086.7616692741292
0;6109.756815851468;0;3498.703960542242;0;0.4468556244759701;0;0.2984249477486176;1;0.7497014825470848;0;36.95872703982173;1004.0478298114608
0;6394.069903316398;0;3384.7641174957685;0;0.409522043225424;0;0.1455308490142991;1;0.7879781070119956;0;37.24553802693292;1010.4422121930106
1;5889.39278888976;1;3112.3929916588327;0;-0.0709227341468713;0;0.3730920407678055;1;0.6377559188095486;0;31.92668683965985;1055.5174495202532
0;5774.003092914455;0;3628.2007958841314;0;0.2679835728232201;0;0.1288960108205515;1;0.669855332197543;0;41.79424247416183;1048.285671454276
1;5968.581282408863;1;3527.3650976494814;0;0.1846821986704769;0;0.3133221875540113;1;0.7272574324953059;0;43.36108330315321;1021.6943387351248
0;6273.037618656217;0;3200.003600492363;0;0.5108295866334712;0;0.1928378547916255;1;0.8453381997618475;0;33.15406969086351;865.0291892261522
0;6276.488661370232;0;4033.52577142744;0;0.3517410836779664;1;0.3316458385258568;0;0.8761202224576246;0;37.839071737501264;928.7297805120376
0;5460.289363515225;0;3115.286937346017;0;0.283963074777631;0;0.0946044619800196;1;0.7678095654118654;0;43.64719966900342;931.4986280808027
2;6601.466458073958;1;3778.297607047072;0;0.1324568084409202;0;0.2413378043651113;0;0.7645232783745225;0;40.95323867246649;875.8252689452938
0;5907.889591715612;1;3227.671352433377;0;0.1239967264999632;0;0.1278279580368206;1;0.7536502219389296;0;44.33125212085258;926.1532847105605
0;6363.260445700455;0;3309.376800882664;0;0.0132482164700634;1;0.2823351480679393;1;0.8319992618109133;0;36.55366697336496;859.7851734293093
0;6369.589260238233;1;3225.7085779700224;0;0.3928095705833815;0;0.1792173070074366;1;0.9322533734533188;0;29.506447982420813;975.9584570886362
2;6002.941730292605;0;3484.004327726274;0;0.4334853333365629;0;0.3151867951773157;0;0.7457719002619742;0;41.285283136787946;947.957758521786
1;5969.953487743992;1;3457.784863072404;0;0.6125669780961078;1;0.270038768684464;1;0.7793006108369265;0;38.06367807955744;994.6698538847942
1;7192.865671030047;0;3637.322624743343;1;0.0015576824275193;0;0.1653551939423488;0;0.8220839489836772;0;37.27315252083483;878.3562908435784
0;6902.512954067406;1;3571.290320082165;0;0.3110002086763854;0;0.2542003668875465;1;0.8823989369335606;1;41.45682461422022;1070.3627545662637
0;6552.841315849239;0;2966.013695139764;0;-0.1122693548840667;1;0.323961006484352;1;0.9429453621840954;0;40.21606022947355;911.6393158778054
1;6057.866520323519;1;3714.636539008804;0;0.4193753489898112;0;0.1713121764215381;1;0.6859842918862259;0;34.48927547097296;1009.4203539751168
1;5621.947507456603;0;3050.8003842062417;0;-0.0076773964119493;0;0.3846032939658904;1;0.855365714723579;0;37.63744357550587;1087.7379827462782
0;6849.884391113506;0;3504.783110362048;0;0.0697516235403447;1;0.219935137945587;1;0.828606727557501;0;40.195444310609055;1057.34383991517
0;6011.661053190907;0;3681.889354295489;0;0.5839732921725436;1;0.1842817732400032;1;0.7772130743770987;0;35.309458727508826;979.3306431385998
1;6355.116041480655;0;3406.187752612981;0;-0.0552419489891956;1;0.2836431880101455;0;0.8304577117930836;0;40.454992172870575;888.7163250045412
1;6022.484687590586;1;3519.6389327358493;0;0.298089023170327;1;0.1503951882727383;1;0.6217083836951166;1;36.10488632959225;990.1227066200208
2;6506.293764929922;0;3620.868651507029;0;0.4511087256958632;0;0.1876210682532099;0;0.741663399923427;0;36.368917933840734;967.4714193103464
1;5729.859081865497;0;3381.0331583384186;0;-0.1621805909067122;0;0.3782000943734249;1;0.7560153383568706;0;39.28908871007936;961.272778508883
2;6580.338379015781;1;3138.2742543882114;0;0.5516123787500244;1;0.255455738621992;0;0.7522402626501358;0;43.452586431829786;1017.222488421437
0;5711.459948951902;0;3484.09396959004;0;0.4806241740321;1;0.2573055654134568;1;0.6603908095489487;0;38.58397875468289;1039.3494637686697
1;7217.678985098344;0;3372.747611059964;0;0.3671075150154516;0;0.3745574957961647;1;0.6965331531407883;0;33.933234318886164;1118.1541740753685
0;5869.125991726631;0;3697.9243194286014;0;-0.3506242968005353;1;0.1993975671832872;1;0.5780067632057273;0;38.35881897679212;1023.232004989105
0;6587.552804843451;0;3432.8060051995008;0;0.8928138672821494;0;0.2738425380975546;1;0.8200947551680012;0;45.33599571343652;1126.0344931477896
0;5919.851739757259;0;2904.872204877087;0;0.9458777256533938;0;0.1133306380774415;1;0.7641175033228754;0;46.99031049826147;718.912092565072
1;5324.024293726297;1;3689.538543411766;0;0.1350720415083896;0;0.357680736858299;1;0.6777051440585977;0;39.29377367127031;890.9583513386193
1;7217.773928851361;0;3502.398430346157;0;0.1183410683752296;1;0.4839344934733863;1;1.010558151434951;1;36.42529315132066;1033.577282330736
1;5917.600995085009;0;3601.242717207251;0;0.3629401666483381;0;0.3604779308644323;0;0.7855833444687083;0;44.3123809872334;957.0503925045224
1;5912.71427029606;0;3829.1748312701634;0;-0.0528042642681355;0;0.2234605843376065;0;0.7988898206099275;1;36.92460304806305;1043.7259639610354
1;7136.485694692921;0;3107.9124999868777;0;0.2376788530399307;0;0.3278452976347348;0;0.8166527281264495;0;40.41854122517119;1043.014563192778
0;6189.318595463938;0;3447.856781762662;0;-0.3650001483552918;0;0.1968292159829688;1;0.7545242572287519;0;40.11449791119814;1041.1399917780975
0;6746.761248224495;0;3040.509200848453;0;0.1237023492376709;0;0.3276569505592537;1;0.9096893107291736;0;42.32504236902941;958.1250492223307
1;5831.979456359892;0;3587.847999461705;0;0.1827376777777555;0;0.3540295448855482;1;0.8792464876667859;0;35.63771945315827;1012.7135937560632
2;6305.754294881254;0;3309.387674171808;0;0.5911004366547591;1;0.1361751364790219;0;0.5821352069957388;0;43.08493679601672;845.6276993674403
1;5703.031405646987;1;3252.485586621728;0;0.2030259143352635;0;0.24672350756748;1;0.6608131517595806;0;40.56100315703306;999.0561556297752
0;6459.717758384444;1;3385.074345317165;0;0.0537988182051221;1;0.3726877800252983;1;0.9200925564500616;0;30.64352014329851;1052.8463352244034
1;5722.533600851331;0;3400.905912053302;0;0.0150290897185673;0;0.1690608570261429;1;0.7525530768697526;0;38.71700071423693;959.6337489874788
0;6483.412854684143;0;3721.850889439615;0;0.3866998179439115;0;0.4257430179183998;0;0.8712638259116197;1;41.22324606821213;988.300841994019
0;6681.331156707819;0;3311.594636646642;0;0.0119970411533501;1;0.3183175089533615;1;0.9159840602113998;1;37.75331360110441;1010.963631878304
0;6700.135476263288;0;3131.0210240786523;0;0.1888959463610068;1;0.2203143355123074;1;0.8222447583969602;0;33.29318544197018;866.5267019608
0;6691.302836109866;0;3449.809655105777;0;0.1351843902767215;0;0.2362462182351074;1;0.8067548951344945;0;37.97625511123497;969.1982509151
1;7471.789373804267;0;3335.900102570598;0;0.0070107234692716;0;0.281541796654299;0;0.7006552424100378;0;38.14639250057135;857.3224562852237
2;6470.473229782974;0;2866.796261807838;0;0.5431116123586811;0;0.1829227683773794;0;0.6862848076050951;0;38.87912371856257;1042.7514399231948
0;6939.95531343253;0;3269.8239144372137;0;0.6321553533674578;0;0.2553342887566522;1;0.8198822990887689;0;39.88414632556009;932.7562078226132
0;5601.219273436613;0;3321.78662293021;0;0.3274186728384639;0;0.1656992270823006;1;0.7152696381333127;0;44.70053409335743;925.2949270504485
0;6547.12359816045;0;3352.267811846787;0;0.5723900218032345;0;0.2518482883401572;1;0.8039219594080345;1;44.14885360885686;873.7376099115737
0;7039.1469391263245;1;2930.782000774024;0;0.2666336908649123;0;0.0292014144052266;1;0.793427001505038;0;37.43803948865733;1013.4991236339898
1;5799.940129249377;1;3323.3160954993896;0;0.5161308180179839;0;0.261415422073703;1;0.7710043691703782;0;39.50849302853943;971.3787247454436
0;7007.544096193355;0;3319.3234871651634;0;0.2509719456545699;0;0.2103596188431029;1;0.8983689488899982;1;42.0123697870601;1027.245792997587
1;5342.405815919006;1;2871.747248696899;0;0.4715142838766948;0;0.2608234891397143;1;0.7554367505273362;0;38.1141302482698;1022.976476356167
1;6422.73828318179;0;3349.9817966161368;0;0.1739094966099319;0;0.1561238240826298;1;0.8093644705374975;0;41.88947322492936;1017.7218179615512
0;6002.109908043995;0;3696.4567094207446;0;0.4952646168690339;0;0.2867430759141331;1;0.9722544821022971;0;38.63531972772775;1135.5585829209515
1;6078.499992356872;1;3414.9651865057;0;-0.2797699285905111;1;0.2518091437674485;1;0.7239366907021011;0;40.69396860213187;956.9424493025158
0;6735.390217157452;0;3589.866730087182;0;0.7586606056573283;0;0.1502004703939409;1;0.7369173894501395;0;41.2448592282607;1075.1253228423054
0;7037.719076593362;0;3121.539624820489;0;-0.3026662596327383;0;0.2879597944727998;1;0.8437939414269513;0;41.6065675175609;976.116110528119
1;6312.982436751549;0;3304.6039655261766;0;-0.3262601246095014;1;0.2023422970239025;0;0.8440012963323165;0;36.55140200225355;944.7795409326604
1;6453.555304029152;0;3078.474917295993;0;0.5651127059953447;1;0.3021011140410528;1;0.729898301825558;1;40.57896965959809;1186.9611045557965
2;7349.636873435634;0;3160.1687059608344;0;-0.6097706643176095;0;0.292292391940928;0;0.7207881085382389;0;37.91099855290479;976.442050120009
2;5101.586410944849;0;3647.39398486494;0;-0.2449622052767635;0;0.2322041928802731;0;0.6549814435021132;0;39.91483748164356;1025.0249861753314
0;6239.05915441342;1;3622.291340041226;0;0.3413694476382186;1;0.133040128392347;1;0.7785750389434807;0;40.946955917907424;895.017776379804
0;6464.540383562373;0;3474.250333558421;0;0.0929728223434511;0;0.1961592904211798;1;0.8413260220367638;0;34.9045128310185;1054.626603694081
0;6062.42800491368;0;4014.7578922983175;0;0.0330600948782016;1;0.2910720130191219;1;0.7469103234357811;0;41.909833126669376;1024.3029236306331
1;6301.09796445378;0;3238.616939252614;0;0.049912837957892;0;0.278421096303032;1;0.6790545528555599;0;37.51610283459777;832.5640990033203
1;6378.25736885901;0;3266.049090380964;0;0.4599370535797267;0;0.1964527717346166;0;0.7862383934414174;0;41.56768454853166;977.7008058676442
1;7272.301272769738;0;3814.0556563062937;0;0.3522629276121893;1;0.266582319747097;1;0.58703926837652;1;39.67664457257299;924.9152417104596
0;5627.999654496733;0;3270.101905536837;0;-0.027191182696922;1;0.3130395827458869;1;0.8258248495411533;0;42.39539209832791;929.7436923695044
0;7068.143415976262;0;3264.7432545604547;0;0.2880794229669807;0;0.2305912625346425;1;0.8474014889827429;0;38.20392753889988;955.3527275758244
1;6189.860949656836;0;3579.528267422316;0;0.6867390062511636;1;0.2434847393629231;0;0.8238967955228323;0;37.66005076781381;960.8108088376532
0;5550.578029238094;0;3455.2257144675445;0;0.4243225948633997;1;0.2405655498714674;1;0.6869398808057426;0;42.06443724709931;1005.2853027867088
1;6944.28525728293;1;3433.2378243563244;0;0.239740974569185;1;0.3815789656348313;1;0.8614767121770682;0;43.231831841174085;962.2522656848536
0;6723.942514275667;0;3442.7507059452146;0;0.0033270022534467;0;0.2257575434167568;1;0.7782034007417712;1;40.74948324302058;899.7063678760551
0;6171.330411559142;0;2997.8126826994862;0;0.1133267832246214;1;0.1521120711560199;1;0.683156624770755;0;39.763939188494895;936.2069305938184
1;6917.218614744438;1;3050.5096659583764;0;0.1476726284728131;0;0.3124379747621947;1;0.9417061640063504;0;36.4121686105256;841.92123382478
0;5594.936409161368;0;3608.483396151575;0;0.2948227374675363;1;0.2924482946632716;1;0.8502317702662977;1;39.0796174854083;1023.410987742232
1;6333.081357560861;0;3682.713117732119;0;0.1289144501194342;1;0.3067416640549371;1;0.6730498452182104;0;34.73089881166676;1078.4216979182447
1;5622.074128269921;0;3514.561661107459;0;0.0722910982948187;0;0.1152268427325063;0;0.8151375096706214;0;40.45009325208346;1059.0731302841314
1;6737.194470111297;0;3463.0256766789776;0;-0.7045370793512115;0;0.1465919710525115;0;0.9630660219316148;0;46.12128334758573;953.1891911796232
1;6547.475727787405;1;3849.1507410825216;0;0.174667112980847;1;0.1986434353822475;0;0.7461326969357812;0;33.39795904081446;1089.3614258866291
0;6103.654379429505;0;2690.3514264374635;0;-0.2062170257477883;0;0.2228615911453634;1;0.7959780380175823;0;39.31088172438882;882.5593978843211
0;6598.859636753562;1;4082.854521182373;0;0.2326340957035802;0;0.0613859111225387;1;0.8541945461561254;0;34.13823693649864;958.6348447384316
1;6411.154134467341;1;3435.19371786426;0;-0.0412039028528498;0;0.1446386321953356;0;0.7015880252865327;1;36.03015687168311;1052.50946114337
0;5661.826668337366;1;3165.51009174901;0;-0.4353986356873897;1;0.2356624005730089;1;0.8919330277571159;0;39.697065391112886;1070.9249556263171
0;5611.606448559154;0;3543.265190082785;0;0.6045897455458756;0;0.0659092981462377;1;0.7034364567225487;0;42.54002076063232;1077.7507014565176
0;6282.466215967154;0;3853.29952842143;0;0.4568398517517934;1;0.1844237985676261;1;0.6829069104987062;0;36.48087740528358;1068.1888978876618
1;6137.992854187823;0;3436.305237018238;0;0.9901720991285602;0;0.1471543192194232;1;0.9219076220025942;0;40.73817623750989;916.182935716146
0;6023.636695718351;1;3620.831910753993;0;0.3034980117614771;0;0.1201283166490692;1;0.7102550009715494;0;38.31982983598186;792.0831064427264
0;5940.446290459898;0;3946.121817263685;0;0.1776115859389523;1;0.014060212543618;1;0.8808841208653788;0;36.91600393025581;983.0579862814836
1;6407.61387514298;1;3410.3572084412435;0;0.7044276342927527;0;0.2655116351900892;1;0.6958958667823881;0;37.21817580310611;886.915293535437
1;5823.217384356377;1;3702.6549728871432;0;0.3727556916851229;1;0.2694756599167982;1;0.6366861531663377;0;37.60997122424164;933.4869999563786
0;6213.965694641488;0;3378.272619897139;0;0.1210714004645302;0;0.2725466764342685;1;0.7790781678353057;0;38.24866404598704;973.6094321863122
0;6319.824003807767;0;3376.7729872494697;0;0.1544272975881989;1;0.2313404897286974;1;0.8750601193400162;0;35.49643970350778;1086.192051690855
1;6355.399182491553;1;3966.042896801677;0;0.2409456118230591;0;0.2252700749464834;1;0.7461622009073715;1;39.46786966631044;898.2615891811123
0;6083.360650477958;1;3796.485083468249;0;-0.4223065880966649;0;0.2073374090182755;1;0.8458926148459586;0;35.705612815252366;1118.9090867649763
0;7081.801380619978;0;3563.493946700344;0;0.5007206543546593;0;0.1673831466322514;1;0.7695137586640272;0;40.242191572066176;1069.2769668128549
1;6827.560752047426;0;3844.6787808956415;0;0.2193985085801457;0;0.3822120095386593;1;0.7869410609877999;0;37.46918466839887;1005.4935698131296
0;6290.156763616156;0;3609.911523852639;0;-0.2124378723597366;0;0.1249649396246073;1;0.8505520501468606;0;36.47376795100123;954.8409186181432
1;7347.592476307347;1;3269.053574600977;0;0.4085226503949013;1;0.1454657730098588;1;0.6455271126492954;1;35.49096087748943;1072.743810677168
0;6880.240411863984;0;3668.987629350589;0;-0.1939110111313677;0;0.2969597654122424;1;0.7684490107945322;0;37.98909240573904;814.5043173332567
0;5643.231252265488;0;3030.5388568829176;0;0.3292874093118209;0;0.1445558993697883;1;0.826114021128614;0;42.01980109180625;965.2492616153654
1;5752.320024069035;0;3281.706795795962;0;-0.2394852295145738;1;0.326377733071011;1;0.7336159025158138;0;34.339856963165715;1001.0041905644672
1;5837.014436946225;0;3260.0017285832155;0;-0.0816043096781471;1;0.0436681181237735;0;0.8845959743055865;0;38.10000404927513;1216.514486737162
1;6008.550516431407;1;2949.8781486035004;0;-0.1860792097927074;0;0.3270180164930433;1;0.724289944529636;0;43.46959477366821;952.751504397581
1;5395.274827920337;0;3358.1348099192646;0;0.0163931076301828;0;0.2905434555240415;0;0.5394971942506219;0;35.936485489371414;968.0457744986992
2;7586.652109629647;0;3633.1777147985135;0;0.1261519239900043;0;0.5078215248962672;0;0.6747512588818607;0;35.37259918510537;883.4984329473491
2;7067.241367084796;1;3328.422809024976;0;0.1588230718324851;0;0.2381101021543249;0;0.8144608511560337;0;41.60392687086832;914.78963762207
0;6013.1503761498425;0;3051.5970218345574;0;0.5038609608196818;0;0.0838464454887723;1;0.6183441008254928;0;41.54417000560879;926.8081688627454
2;7366.726472471049;0;3944.0300202317535;1;0.5607755852325237;0;0.1749724361172884;0;0.7645486235824178;1;35.89441019362133;1081.425593981181
1;6619.72004449753;0;3222.428061118844;0;0.0030837773981959;1;0.3165291297429648;0;0.8465467542457576;0;39.35134015177815;1053.8536946477786
0;6658.194994999912;0;3530.4390026305523;1;0.5833377870016887;0;0.3010091018624406;1;0.8736085954684074;0;41.10544055490672;987.195083205822
1;6505.400353581903;0;3361.215553073152;0;-0.3398978426893438;1;0.2004190938872734;0;0.870739863189172;0;38.56787569016304;1039.420144531417
0;6334.694668740827;0;3416.767989885369;0;0.1850976819202761;0;0.1738769900894363;1;0.583664398989488;0;39.34126300829711;1030.1160288805113
1;5859.331838296377;1;3264.962146561401;0;-0.1007885812216938;0;0.3504518100979175;1;0.9637586065924976;0;38.461378896291166;814.3200367323993
1;5286.06320543559;0;2859.4526702854373;0;0.2121686321310363;1;0.2298328386433541;1;0.9230398491949516;0;44.57608952257105;918.4620012600124
1;6571.285078054481;0;3792.496126588434;0;0.0102694351879911;0;0.1526469116385974;0;0.7727765143752374;1;39.17373191979603;1044.6532227925914
1;6855.500976539459;1;3387.362382032198;0;0.4496625125546531;0;0.1973931402251062;1;0.728049337326333;0;40.40031480587545;1028.0328167943055
1;6779.157431679724;0;3458.9957115411344;1;0.0020551921602332;0;0.3820467002452322;1;0.7673752269115627;0;38.787281923709806;860.5669290263083
0;7309.117031661802;0;3567.981426173493;0;0.3192452715517803;1;0.1438534782662589;1;0.6771516748584543;1;41.63918727615475;1093.5775759292871
1;6106.32174610889;0;3387.6161902727445;1;0.584859477166814;0;0.4579204329330917;1;0.7334506572879447;0;42.17821894485835;1063.855272580559
1;6232.249663503851;1;3897.124983348706;0;0.4764237284408481;0;0.2619520099745457;1;0.8325584075347144;0;41.16373599265314;981.6739381231228
2;6478.246394080532;0;3773.030018531884;0;0.3430516026496549;0;0.2458469905175843;0;0.7397440250647185;0;39.12779567101328;1003.3207489253082
1;7394.531001142548;1;3831.3749720670976;0;0.4188990417464862;0;0.2997576480671927;1;0.7345426253354129;1;40.50554046651254;958.8316216765468
0;7467.523362237507;0;3539.921696778517;1;0.3762024106469124;0;0.2029526782626476;1;0.6198891719760699;0;40.99499149016189;919.4669666787372
1;6391.283970051098;1;3247.938647943068;0;0.2769671279260891;0;0.2008786259366267;1;0.7145918728275064;0;38.72452640087772;826.5998064067247
1;6542.118917571895;0;3839.823061817779;0;-0.2265740131545032;1;0.346068949789935;1;0.6911634075694312;1;38.035622871639305;1054.0343020782934
0;5853.41700395492;0;3313.4212627257025;0;0.2042172525423828;1;0.2740434967860712;1;0.7271193293830462;0;35.678036892678534;851.8461563588646
0;5352.893766238474;0;3688.78262145423;0;0.0285113327735582;1;0.1918743509590699;1;0.6985757258569106;0;40.02718628809934;1124.438262795029
2;6660.48614648249;1;3436.4370914838346;0;0.4513821206500192;0;0.2073974852216838;0;0.6861094958744314;0;41.24374916656314;964.993643402528
0;5900.041091956893;0;3074.5187414942;0;0.5483415125799;0;0.2859079985383964;1;0.8360221328010917;0;40.69503490184044;942.3032929921573
2;7065.455652079859;0;3353.1716258883625;0;0.1254411761635792;1;0.2005465072455174;0;0.7232934727105537;0;42.09002028214656;989.4200320024722
0;6336.973896734525;0;3199.4085268702283;1;0.6325115998928057;1;0.2431285384682437;1;0.6740396878927818;0;39.11785494934017;1040.5368724123025
1;6630.364601204444;1;3388.522754612083;0;-0.2425639646550828;0;0.2217952706143311;1;0.9012408545546702;0;37.66556149582923;827.5434844062365
1;7095.608951218163;0;3930.88294457301;0;0.0708181998624047;0;0.3975606026779742;0;0.6251724108670393;0;37.04341820556204;969.5957903029836
0;6499.540676875222;1;3883.842980964657;0;0.004427294956112;0;0.1438981932223507;1;0.8399359307123804;0;32.29183160649146;865.7627578144611
